"[A]행정구역(시군구)별","행정구역(시군구)별","[Item]항목","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"41280","고양시","T30","시도내이동-시군구내","명","77049","68856","77586","75221","80738","73865","63142","65766","73675","77554","68029",
"41280","고양시","T31","시도내이동-시군구간 전입","명","30392","28076","29746","28659","29708","26504","23908","23941","28866","30065","25832",
"41280","고양시","T32","시도내이동-시군구간 전출","명","38141","36051","30472","32407","31973","30507","30970","34862","27843","36041","37008",
"41280","고양시","T40","시도간전입","명","66304","60553","64203","62231","66375","58535","51952","54996","62613","64089","55954",
"41280","고양시","T50","시도간전출","명","51803","48016","46641","46663","47364","46344","45010","43206","42547","45760","43512",
"41290","과천시","T10","총전입","명","11230","10328","10181","9925","10037","10957","8304","9496","7869","15066","21901",
"41290","과천시","T20","총전출","명","11888","11509","10997","10662","11563","16526","14645","8919","7763","10277","11814",
"41290","과천시","T25","순이동","명","-658","-1181","-816","-737","-1526","-5569","-6341","577","106","4789","10087",
"41290","과천시","T30","시도내이동-시군구내","명","3241","2948","2901","3033","3508","5351","4086","3026","1855","4095","5706",
"41290","과천시","T31","시도내이동-시군구간 전입","명","3358","3043","2981","2951","2668","2363","1787","3035","3095","6150","8303",
"41290","과천시","T32","시도내이동-시군구간 전출","명","4076","3887","3714","3400","3777","6351","6079","3042","3119","3276","3233",
"41290","과천시","T40","시도간전입","명","4631","4337","4299","3941","3861","3243","2431","3435","2919","4821","7892",
"41290","과천시","T50","시도간전출","명","4571","4674","4382","4229","4278","4824","4480","2851","2789","2906","2875",
"41310","구리시","T10","총전입","명","31512","27887","26991","25654","28009","34966","31572","32065","23107","29851","24380",
"41310","구리시","T20","총전출","명","34116","31493","30646","29274","28965","28671","25783","29009","27748","31794","29445",
"41310","구리시","T25","순이동","명","-2604","-3606","-3655","-3620","-956","6295","5789","3056","-4641","-1943","-5065",
"41310","구리시","T30","시도내이동-시군구내","명","11706","9892","10379","9505","10726","11353","9090","8463","7011","11152","8828",
"41310","구리시","T31","시도내이동-시군구간 전입","명","8188","7956","7340","6949","7100","8919","8579","8630","6418","7727","6407",
"41310","구리시","T32","시도내이동-시군구간 전출","명","11697","11336","10501","10463","9693","9429","8146","12001","12285","11727","12576",
"41310","구리시","T40","시도간전입","명","11618","10039","9272","9200","10183","14694","13903","14972","9678","10972","9145",
"41310","구리시","T50","시도간전출","명","10713","10265","9766","9306","8546","7889","8547","8545","8452","8915","8041",
"41360","남양주시","T10","총전입","명","90397","100136","95333","96997","95266","81347","73470","95555","96451","93021","105754",
"41360","남양주시","T20","총전출","명","79662","82535","79680","82033","81413","75412","71846","80025","77180","81925","84570",
"41360","남양주시","T25","순이동","명","10735","17601","15653","14964","13853","5935","1624","15530","19271","11096","21184",
"41360","남양주시","T30","시도내이동-시군구내","명","26942","29406","27780","30461","30191","24638","22971","29949","30331","29094","34574",
"41360","남양주시","T31","시도내이동-시군구간 전입","명","22539","24083","22754","22755","21080","19059","16864","24033","24804","23359","27306",
"41360","남양주시","T32","시도내이동-시군구간 전출","명","20496","20480","20016","19710","20783","22187","21248","22309","19715","23999","22562",
"41360","남양주시","T40","시도간전입","명","40916","46647","44799","43781","43995","37650","33635","41573","41316","40568","43874",
"41360","남양주시","T50","시도간전출","명","32224","32649","31884","31862","30439","28587","27627","27767","27134","28832","27434",
"41370","오산시","T10","총전입","명","41302","33373","33296","30527","28913","27623","32136","38577","37051","34691","30911",
"41370","오산시","T20","총전출","명","32561","29539","30280","29673","32629","27507","28682","33151","31725","32145","31029",
"41370","오산시","T25","순이동","명","8741","3834","3016","854","-3716","116","3454","5426","5326","2546","-118",
"41370","오산시","T30","시도내이동-시군구내","명","11160","8625","10013","9346","8165","7391","9535","11695","9632","8968","7288",
"41370","오산시","T31","시도내이동-시군구간 전입","명","19393","14546","14496","12627","12216","11697","13809","17353","17952","15958","14307",
"41370","오산시","T32","시도내이동-시군구간 전출","명","12824","12505","12339","12451","16920","12769","12209","14492","15140","15898","15958",
"41370","오산시","T40","시도간전입","명","10749","10202","8787","8554","8532","8535","8792","9529","9467","9765","9316",
"41370","오산시","T50","시도간전출","명","8577","8409","7928","7876","7544","7347","6938","6964","6953","7279","7783",
"41390","시흥시","T10","총전입","명","63480","57034","55348","53651","61075","56984","69581","87150","85404","98504","73957",
"41390","시흥시","T20","총전출","명","69262","61679","60448","57972","59665","54250","54292","59962","62348","73126","64419",
"41390","시흥시","T25","순이동","명","-5782","-4645","-5100","-4321","1410","2734","15289","27188","23056","25378","9538",
"41390","시흥시","T30","시도내이동-시군구내","명","24588","21094","21997","20907","24619","21357","23126","27624","28139","33640","25146",
"41390","시흥시","T31","시도내이동-시군구간 전입","명","19056","17708","16588","16681","19355","18659","25362","31750","29268","33541","23778",
"41390","시흥시","T32","시도내이동-시군구간 전출","명","21603","19870","18789","17273","16540","15765","15191","16316","17298","20560","19901",
"41390","시흥시","T40","시도간전입","명","19836","18232","16763","16063","17101","16968","21093","27776","27997","31323","25033",
"41390","시흥시","T50","시도간전출","명","23071","20715","19662","19792","18506","17128","15975","16022","16911","18926","19372",
"41410","군포시","T10","총전입","명","43004","39775","37389","44952","38538","35230","31552","34479","35183","37273","31293",
"41410","군포시","T20","총전출","명","46231","42899","40196","45388","41817","39955","36493","39776","37126","39844","36433",
"41410","군포시","T25","순이동","명","-3227","-3124","-2807","-436","-3279","-4725","-4941","-5297","-1943","-2571","-5140",
"41410","군포시","T30","시도내이동-시군구내","명","16955","15165","14629","19480","15931","14233","11975","14485","14208","13983","11548",
"41410","군포시","T31","시도내이동-시군구간 전입","명","14764","13943","13287","15586","13025","12558","11940","11763","12742","14636","11437",
"41410","군포시","T32","시도내이동-시군구간 전출","명","17500","16371","15445","15282","15606","16241","15414","17068","15046","17404","16863",
"41410","군포시","T40","시도간전입","명","11285","10667","9473","9886","9582","8439","7637","8231","8233","8654","8308",
"41410","군포시","T50","시도간전출","명","11776","11363","10122","10626","10280","9481","9104","8223","7872","8457","8022",
"41430","의왕시","T10","총전입","명","25252","25204","26882","20485","20642","19970","18850","16536","29540","29486","20685",
"41430","의왕시","T20","총전출","명","23956","21033","22978","22600","22229","21604","20146","18640","22595","27047","21075",
"41430","의왕시","T25","순이동","명","1296","4171","3904","-2115","-1587","-1634","-1296","-2104","6945","2439","-390",
"41430","의왕시","T30","시도내이동-시군구내","명","5527","4033","5403","3637","3849","3652","3171","2871","7989","8306","4269",
"41430","의왕시","T31","시도내이동-시군구간 전입","명","13244","14446","14566","11088","10957","11026","10998","9242","15635","15504","11070",
"41430","의왕시","T32","시도내이동-시군구간 전출","명","12204","11047","11555","12443","12117","12345","11432","11035","9830","13335","11586",
"41430","의왕시","T40","시도간전입","명","6481","6725","6913","5760","5836","5292","4681","4423","5916","5676","5346",
"41430","의왕시","T50","시도간전출","명","6225","5953","6020","6520","6263","5607","5543","4734","4776","5406","5220",
"41450","하남시","T10","총전입","명","24167","21424","19826","26015","45243","77934","52288","60225","55899","63586","75433",
"41450","하남시","T20","총전출","명","26866","24058","21515","22701","28098","34401","31888","39252","38913","43486","49193",
"41450","하남시","T25","순이동","명","-2699","-2634","-1689","3314","17145","43533","20400","20973","16986","20100","26240",
"41450","하남시","T30","시도내이동-시군구내","명","10185","8993","7981","9341","14010","18672","14422","18737","16261","16826","22063",
"41450","하남시","T31","시도내이동-시군구간 전입","명","3897","3596","3352","5178","8446","17069","10646","12526","12330","15653","19451",
"41450","하남시","T32","시도내이동-시군구간 전출","명","6267","5862","5048","4889","5458","5734","6483","8623","8763","10590","12016",
"41450","하남시","T40","시도간전입","명","10085","8835","8493","11496","22787","42193","27220","28962","27308","31107","33919",
"41450","하남시","T50","시도간전출","명","10414","9203","8486","8471","8630","9995","10983","11892","13889","16070","15114",
