"[11101HJG]행정구역(시군구)별","행정구역(시군구)별","[15110AA0]거주외국인별","거주외국인별","[C01]성별","성별","[Item]항목","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"11101HJG3801012","성산구","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","5271","5059","4937","5101","5191","4545",
"11101HJG3801012","성산구","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","3405","2565","2274","2150","2006","1702",
"11101HJG3801012","성산구","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","485","455","504","508","529","564",
"11101HJG3801012","성산구","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","51","41","40","45","56","71",
"11101HJG3801012","성산구","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","407","450","488","503","515","543",
"11101HJG3801012","성산구","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","923","1548","1631","1895","2085","1665",
"11101HJG3801012","성산구","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","346","365","390","412","429","430",
"11101HJG3801012","성산구","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","266","","","","","",
"11101HJG3801012","성산구","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","80","","","","","",
"11101HJG3801012","성산구","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","570","576","621","660","718","712",
"11101HJG3801012","성산구","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","9","","","","","",
"11101HJG3801012","성산구","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","543","","","","","",
"11101HJG3801012","성산구","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","18","","","","","",
"11101HJG3801012","성산구","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","855","","","","","",
"11101HJG3801013","마산합포구","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","178945","179019","178751","178431","177579","172632",
"11101HJG3801013","마산합포구","15110AA000","합계","C001","계","16110AAA0","외국인","명","3242","3406","3523","3847","4192","3885",
"11101HJG3801013","마산합포구","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","2473","2608","2583","2873","3145","2831",
"11101HJG3801013","마산합포구","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","1224","1181","1051","1049","1031","862",
"11101HJG3801013","마산합포구","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","406","399","420","412","398","409",
"11101HJG3801013","마산합포구","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","125","182","206","271","347","349",
"11101HJG3801013","마산합포구","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","145","166","179","180","181","196",
"11101HJG3801013","마산합포구","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","573","680","727","961","1188","1015",
"11101HJG3801013","마산합포구","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","252","281","302","307","326","340",
"11101HJG3801013","마산합포구","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","188","","","","","",
"11101HJG3801013","마산합포구","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","64","","","","","",
"11101HJG3801013","마산합포구","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","517","517","638","667","721","714",
"11101HJG3801013","마산합포구","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","6","","","","","",
"11101HJG3801013","마산합포구","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","494","","","","","",
"11101HJG3801013","마산합포구","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","17","","","","","",
"11101HJG3801013","마산합포구","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","735","","","","","",
"11101HJG3801014","마산회원구","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","208766","208288","202864","197683","192446","190389",
"11101HJG3801014","마산회원구","15110AA000","합계","C001","계","16110AAA0","외국인","명","3901","3873","3929","3967","4136","3983",
"11101HJG3801014","마산회원구","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","2846","2849","2770","2770","2871","2698",
"11101HJG3801014","마산회원구","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","1256","1150","1014","930","796","662",
"11101HJG3801014","마산회원구","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","484","486","482","453","449","455",
"11101HJG3801014","마산회원구","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","151","122","140","123","210","221",
"11101HJG3801014","마산회원구","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","355","372","391","369","318","330",
"11101HJG3801014","마산회원구","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","600","719","743","895","1098","1030",
"11101HJG3801014","마산회원구","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","396","417","440","442","452","471",
"11101HJG3801014","마산회원구","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","297","","","","","",
"11101HJG3801014","마산회원구","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","99","","","","","",
"11101HJG3801014","마산회원구","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","659","607","719","755","813","814",
"11101HJG3801014","마산회원구","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","9","","","","","",
"11101HJG3801014","마산회원구","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","615","","","","","",
"11101HJG3801014","마산회원구","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","35","","","","","",
"11101HJG3801014","마산회원구","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","939","","","","","",
"11101HJG3801015","진해구","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","181422","184903","186658","190276","190885","190558",
"11101HJG3801015","진해구","15110AA000","합계","C001","계","16110AAA0","외국인","명","5386","5470","5558","5954","6383","6118",
"11101HJG3801015","진해구","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","4397","4400","4344","4651","4917","4607",
"11101HJG3801015","진해구","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","2459","2143","1812","1706","1661","1423",
"11101HJG3801015","진해구","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","462","542","583","626","645","693",
"11101HJG3801015","진해구","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","20","13","15","24","36","32",
"11101HJG3801015","진해구","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","552","669","772","810","821","862",
"11101HJG3801015","진해구","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","904","1033","1162","1485","1754","1597",
"11101HJG3801015","진해구","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","378","442","475","489","541","578",
"11101HJG3801015","진해구","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","308","","","","","",
"11101HJG3801015","진해구","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","70","","","","","",
"11101HJG3801015","진해구","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","611","628","739","814","925","933",
"11101HJG3801015","진해구","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","12","","","","","",
"11101HJG3801015","진해구","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","578","","","","","",
"11101HJG3801015","진해구","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","21","","","","","",
"11101HJG3801015","진해구","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","887","","","","","",
"11101HJG38310","의령군","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","27069","26568","26292","26401","26040","25965",
"11101HJG38310","의령군","15110AA000","합계","C001","계","16110AAA0","외국인","명","1189","1196","1241","1344","1395","1282",
"11101HJG38310","의령군","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","917","926","937","1023","1050","945",
"11101HJG38310","의령군","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","587","574","550","554","527","497",
"11101HJG38310","의령군","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","111","97","99","99","93","91",
"11101HJG38310","의령군","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","*","*","*","*","*","*",
"11101HJG38310","의령군","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","68","76","71","68","53","41",
"11101HJG38310","의령군","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","149","177","217","301","377","316",
"11101HJG38310","의령군","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","91","101","105","110","114","109",
"11101HJG38310","의령군","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","77","","","","","",
"11101HJG38310","의령군","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","14","","","","","",
"11101HJG38310","의령군","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","181","169","199","211","231","228",
"11101HJG38310","의령군","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","-","","","","","",
"11101HJG38310","의령군","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","174","","","","","",
"11101HJG38310","의령군","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","7","","","","","",
"11101HJG38310","의령군","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","220","","","","","",
"11101HJG38320","함안군","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","69355","68799","67906","67520","66611","65279",
"11101HJG38320","함안군","15110AA000","합계","C001","계","16110AAA0","외국인","명","5219","5161","5116","5469","5752","5185",
"11101HJG38320","함안군","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","4478","4452","4292","4634","4846","4279",
"11101HJG38320","함안군","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","3116","2962","2708","2678","2616","2226",
"11101HJG38320","함안군","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","294","286","285","302","297","319",
"11101HJG38320","함안군","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","15","*","*","*","*","*",
"11101HJG38320","함안군","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","249","272","268","253","234","202",
"11101HJG38320","함안군","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","804","932","1029","1399","1698","1529",
"11101HJG38320","함안군","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","259","281","297","289","315","319",
"11101HJG38320","함안군","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","203","","","","","",
"11101HJG38320","함안군","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","56","","","","","",
"11101HJG38320","함안군","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","482","428","527","546","591","587",
"11101HJG38320","함안군","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","8","","","","","",
"11101HJG38320","함안군","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","467","","","","","",
"11101HJG38320","함안군","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","7","","","","","",
"11101HJG38320","함안군","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","582","","","","","",
"11101HJG38330","창녕군","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","61635","61979","62544","62703","62370","61302",
"11101HJG38330","창녕군","15110AA000","합계","C001","계","16110AAA0","외국인","명","2953","3325","3657","4302","4708","4208",
